verh;f_p;begin_slice;end_slice; p_n;   p_n+k;    m(S);    e(S);  #(S<F);    f(S);f(S)-3m(S);   stable;    u(S); fne(S);   sum(A)
2.0234662608;3.00287929581;5002;9446;48623;98387;48623;4446;28821;146009;140;         ;98387;97702;6880154500
2.0235073936;3.00287929581;5002;9447;48623;98389;48623;4447;28822;146009;140;         ;98389;97702;6880105877
2.0238775888;3.00287929581;5002;9448;48623;98407;48623;4448;28823;146009;140;         ;98407;97702;6880057254
2.0239598544;3.00287929581;5002;9449;48623;98411;48623;4449;28824;146009;140;         ;98411;97702;6880008631
2.0241243856;3.00287929581;5002;9450;48623;98419;48623;4450;28825;146009;140;         ;98419;97702;6879960008
2.0243300496;3.00287929581;5002;9451;48623;98429;48623;4451;28826;146009;140;         ;98429;97702;6879911385
2.0246179791;3.00287929581;5002;9452;48623;98443;48623;4452;28827;146009;140;         ;98443;97702;6879862762
2.0248236431;3.00287929581;5002;9453;48623;98453;48623;4453;28828;146009;140;         ;98453;97702;6879814139
2.0249470415;3.00287929581;5002;9454;48623;98459;48623;4454;28829;146009;140;         ;98459;97702;6879765516
2.0251115727;3.00287929581;5002;9455;48623;98467;48623;4455;28830;146009;140;         ;98467;97702;6879716893
2.0252349711;3.00287929581;5002;9456;48623;98473;48623;4456;28831;146009;140;         ;98473;97702;6879668270
2.0253583695;3.00287929581;5002;9457;48623;98479;48623;4457;28832;146009;140;         ;98479;97702;6879619647
2.0256051663;3.00287929581;5002;9458;48623;98491;48623;4458;28833;146009;140;         ;98491;97702;6879571024
2.0259342287;3.00287929581;5002;9459;48623;98507;48623;4459;28834;146009;140;         ;98507;97702;6879522401
2.0261810254;3.00287929581;5002;9460;48623;98519;48623;4460;28835;146009;140;         ;98519;97702;6879473778
2.0264689550;3.00287929581;5002;9461;48623;98533;48623;4461;28836;146009;140;         ;98533;97702;6879425155
2.0266746190;3.00287929581;5002;9462;48623;98543;48623;4462;28837;146009;140;         ;98543;97702;6879376532
2.0270448142;3.00287929581;5002;9463;48623;98561;48623;4463;28838;146009;140;         ;98561;97702;6879327909
2.0270859470;3.00287929581;5002;9464;48623;98563;48623;4464;28839;146009;140;         ;98563;97702;6879279286
2.0272916110;3.00287929581;5002;9465;48623;98573;48623;4465;28840;146009;140;         ;98573;97702;6879230663
2.0277852045;3.00287929581;5002;9466;48623;98597;48623;4466;28841;146009;140;         ;98597;97702;6879182040
2.0282787981;3.00287929581;5002;9467;48623;98621;48623;4467;28842;146009;140;         ;98621;97702;6879133417
2.0284021965;3.00287929581;5002;9468;48623;98627;48623;4468;28843;146009;140;         ;98627;97702;6879084794
2.0286489933;3.00287929581;5002;9469;48623;98639;48623;4469;28844;146009;140;         ;98639;97702;6879036171
2.0286901261;3.00287929581;5002;9470;48623;98641;48623;4470;28845;146009;140;         ;98641;97702;6878987548
2.0291425868;3.00287929581;5002;9471;48623;98663;48623;4471;28846;146009;140;         ;98663;97702;6878938925
2.0292659852;3.00287929581;5002;9472;48623;98669;48623;4472;28847;146009;140;         ;98669;97702;6878890302
2.0296773132;3.00287929581;5002;9473;48623;98689;48623;4473;28848;146009;140;         ;98689;97702;6878841679
2.0301297740;3.00287929581;5002;9474;48623;98711;48623;4474;28849;146009;140;         ;98711;97702;6878793056
2.0301709068;3.00287929581;5002;9475;48623;98713;48623;4475;28850;146009;140;         ;98713;97702;6878744433
2.0302531724;3.00287929581;5002;9476;48623;98717;48623;4476;28851;146009;140;         ;98717;97702;6878695810
2.0304999692;3.00287929581;5002;9477;48623;98729;48623;4477;28852;146009;140;         ;98729;97702;6878647187
2.0305411019;3.00287929581;5002;9478;48623;98731;48623;4478;28853;146009;140;         ;98731;97702;6878598564
2.0306645003;3.00287929581;5002;9479;48623;98737;48623;4479;28854;146009;140;         ;98737;97702;6878549941
2.0314048907;3.00287929581;5002;9480;48623;98773;48623;4480;28855;146009;140;         ;98773;97702;6878501318
2.0315282891;3.00287929581;5002;9481;48623;98779;48623;4481;28856;146009;140;         ;98779;97702;6878452695
2.0319807499;3.00287929581;5002;9482;48623;98801;48623;4482;28857;146009;140;         ;98801;97702;6878404072
2.0321041482;3.00287929581;5002;9483;48623;98807;48623;4483;28858;146009;140;         ;98807;97702;6878355449
2.0321452810;3.00287929581;5002;9484;48623;98809;48623;4484;28859;146009;140;         ;98809;97702;6878306826
2.0327211402;3.00287929581;5002;9485;48623;98837;48623;4485;28860;146009;140;         ;98837;97702;6878258203
2.0329679370;3.00287929581;5002;9486;48623;98849;48623;4486;28861;146009;140;         ;98849;97702;6878209580
2.0333381322;3.00287929581;5002;9487;48623;98867;48623;4487;28862;146009;140;         ;98867;97702;6878160957
2.0333792650;3.00287929581;5002;9488;48623;98869;48623;4488;28863;146009;140;         ;98869;97702;6878112334
2.0334615306;3.00287929581;5002;9489;48623;98873;48623;4489;28864;146009;140;         ;98873;97702;6878063711
2.0337494601;3.00287929581;5002;9490;48623;98887;48623;4490;28865;146009;140;         ;98887;97702;6878015088
2.0338728585;3.00287929581;5002;9491;48623;98893;48623;4491;28866;146009;140;         ;98893;97702;6877966465
2.0339551241;3.00287929581;5002;9492;48623;98897;48623;4492;28867;146009;140;         ;98897;97702;6877917842
2.0339962569;3.00287929581;5002;9493;48623;98899;48623;4493;28868;146009;140;         ;98899;97702;6877869219
2.0342019209;3.00287929581;5002;9494;48623;98909;48623;4494;28869;146009;140;         ;98909;97702;6877820596
2.0342430537;3.00287929581;5002;9495;48623;98911;48623;4495;28870;146009;140;         ;98911;97702;6877771973
2.0345721161;3.00287929581;5002;9496;48623;98927;48623;4496;28871;146009;140;         ;98927;97702;6877723350
2.0346132489;3.00287929581;5002;9497;48623;98929;48623;4497;28872;146009;140;         ;98929;97702;6877674727
2.0348189129;3.00287929581;5002;9498;48623;98939;48623;4498;28873;146009;140;         ;98939;97702;6877626104
2.0349834440;3.00287929581;5002;9499;48623;98947;48623;4499;28874;146009;140;         ;98947;97702;6877577481
2.0351068424;3.00287929581;5002;9500;48623;98953;48623;4500;28875;146009;140;         ;98953;97702;6877528858
2.0353125064;3.00287929581;5002;9501;48623;98963;48623;4501;28876;146009;140;         ;98963;97702;6877480235
2.0356827016;3.00287929581;5002;9502;48623;98981;48623;4502;28877;146009;140;         ;98981;97702;6877431612
2.0359294984;3.00287929581;5002;9503;48623;98993;48623;4503;28878;146009;140;         ;98993;97702;6877382989
2.0360528968;3.00287929581;5002;9504;48623;98999;48623;4504;28879;146009;140;         ;98999;97702;6877334366
2.0363408264;3.00287929581;5002;9505;48623;99013;48623;4505;28880;146009;140;         ;99013;97702;6877285743
2.0364230920;3.00287929581;5002;9506;48623;99017;48623;4506;28881;146009;140;         ;99017;97702;6877237120
2.0365464903;3.00287929581;5002;9507;48623;99023;48623;4507;28882;146009;140;         ;99023;97702;6877188497
2.0369166855;3.00287929581;5002;9508;48623;99041;48623;4508;28883;146009;140;         ;99041;97702;6877139874
2.0371634823;3.00287929581;5002;9509;48623;99053;48623;4509;28884;146009;140;         ;99053;97702;6877091251
2.0376982087;3.00287929581;5002;9510;48623;99079;48623;4510;28885;146009;140;         ;99079;97702;6877042628
2.0377804743;3.00287929581;5002;9511;48623;99083;48623;4511;28886;146009;140;         ;99083;97702;6876994005
2.0379038727;3.00287929581;5002;9512;48623;99089;48623;4512;28887;146009;140;         ;99089;97702;6876945382
2.0381918022;3.00287929581;5002;9513;48623;99103;48623;4513;28888;146009;140;         ;99103;97702;6876896759
2.0383152006;3.00287929581;5002;9514;48623;99109;48623;4514;28889;146009;140;         ;99109;97702;6876848136
2.0385208646;3.00287929581;5002;9515;48623;99119;48623;4515;28890;146009;140;         ;99119;97702;6876799513
2.0387676614;3.00287929581;5002;9516;48623;99131;48623;4516;28891;146009;140;         ;99131;97702;6876750890
2.0388087942;3.00287929581;5002;9517;48623;99133;48623;4517;28892;146009;140;         ;99133;97702;6876702267
2.0388910598;3.00287929581;5002;9518;48623;99137;48623;4518;28893;146009;140;         ;99137;97702;6876653644
2.0389321926;3.00287929581;5002;9519;48623;99139;48623;4519;28894;146009;140;         ;99139;97702;6876605021
2.0391378566;3.00287929581;5002;9520;48623;99149;48623;4520;28895;146009;140;         ;99149;97702;6876556398
2.0396314501;3.00287929581;5002;9521;48623;99173;48623;4521;28896;146009;140;         ;99173;97702;6876507775
2.0397959813;3.00287929581;5002;9522;48623;99181;48623;4522;28897;146009;140;         ;99181;97702;6876459152
2.0400016453;3.00287929581;5002;9523;48623;99191;48623;4523;28898;146009;140;         ;99191;97702;6876410529
2.0406597701;3.00287929581;5002;9524;48623;99223;48623;4524;28899;146009;140;         ;99223;97702;6876361906
2.0408654341;3.00287929581;5002;9525;48623;99233;48623;4525;28900;146009;140;         ;99233;97702;6876313283
2.0410299652;3.00287929581;5002;9526;48623;99241;48623;4526;28901;146009;140;         ;99241;97702;6876264660
2.0412356292;3.00287929581;5002;9527;48623;99251;48623;4527;28902;146009;140;         ;99251;97702;6876216037
2.0413590276;3.00287929581;5002;9528;48623;99257;48623;4528;28903;146009;140;         ;99257;97702;6876167414
2.0414001604;3.00287929581;5002;9529;48623;99259;48623;4529;28904;146009;140;         ;99259;97702;6876118791
2.0417703556;3.00287929581;5002;9530;48623;99277;48623;4530;28905;146009;140;         ;99277;97702;6876070168
2.0420171524;3.00287929581;5002;9531;48623;99289;48623;4531;28906;146009;140;         ;99289;97702;6876021545
2.0425930115;3.00287929581;5002;9532;48623;99317;48623;4532;28907;146009;140;         ;99317;97702;6875972922
2.0432100035;3.00287929581;5002;9533;48623;99347;48623;4533;28908;146009;140;         ;99347;97702;6875924299
2.0432511363;3.00287929581;5002;9534;48623;99349;48623;4534;28909;146009;140;         ;99349;97702;6875875676
2.0436213315;3.00287929581;5002;9535;48623;99367;48623;4535;28910;146009;140;         ;99367;97702;6875827053
2.0437035971;3.00287929581;5002;9536;48623;99371;48623;4536;28911;146009;140;         ;99371;97702;6875778430
2.0438269955;3.00287929581;5002;9537;48623;99377;48623;4537;28912;146009;140;         ;99377;97702;6875729807
2.0441149250;3.00287929581;5002;9538;48623;99391;48623;4538;28913;146009;140;         ;99391;97702;6875681184
2.0442383234;3.00287929581;5002;9539;48623;99397;48623;4539;28914;146009;140;         ;99397;97702;6875632561
2.0443205890;3.00287929581;5002;9540;48623;99401;48623;4540;28915;146009;140;         ;99401;97702;6875583938
2.0444851202;3.00287929581;5002;9541;48623;99409;48623;4541;28916;146009;140;         ;99409;97702;6875535315
2.0449375810;3.00287929581;5002;9542;48623;99431;48623;4542;28917;146009;140;         ;99431;97702;6875486692
2.0451021122;3.00287929581;5002;9543;48623;99439;48623;4543;28918;146009;140;         ;99439;97702;6875438069
2.0457191041;3.00287929581;5002;9544;48623;99469;48623;4544;28919;146009;140;         ;99469;97702;6875389446
2.0460892993;3.00287929581;5002;9545;48623;99487;48623;4545;28920;146009;140;         ;99487;97702;6875340823
2.0462949633;3.00287929581;5002;9546;48623;99497;48623;4546;28921;146009;140;         ;99497;97702;6875292200
2.0468296897;3.00287929581;5002;9547;48623;99523;48623;4547;28922;146009;140;         ;99523;97702;6875243577
2.0469119552;3.00287929581;5002;9548;48623;99527;48623;4548;28923;146009;140;         ;99527;97702;6875194954
2.0469530880;3.00287929581;5002;9549;48623;99529;48623;4549;28924;146009;140;         ;99529;97702;6875146331
2.0474055488;3.00287929581;5002;9550;48623;99551;48623;4550;28925;146009;140;         ;99551;97702;6875097708
2.0475700800;3.00287929581;5002;9551;48623;99559;48623;4551;28926;146009;140;         ;99559;97702;6875049085
2.0476523456;3.00287929581;5002;9552;48623;99563;48623;4552;28927;146009;140;         ;99563;97702;6875000462
2.0478168768;3.00287929581;5002;9553;48623;99571;48623;4553;28928;146009;140;         ;99571;97702;6874951839
2.0479402752;3.00287929581;5002;9554;48623;99577;48623;4554;28929;146009;140;         ;99577;97702;6874903216
2.0480225408;3.00287929581;5002;9555;48623;99581;48623;4555;28930;146009;140;         ;99581;97702;6874854593
2.0485572671;3.00287929581;5002;9556;48623;99607;48623;4556;28931;146009;140;         ;99607;97702;6874805970
2.0486395327;3.00287929581;5002;9557;48623;99611;48623;4557;28932;146009;140;         ;99611;97702;6874757347
2.0488863295;3.00287929581;5002;9558;48623;99623;48623;4558;28933;146009;140;         ;99623;97702;6874708724
2.0492976575;3.00287929581;5002;9559;48623;99643;48623;4559;28934;146009;140;         ;99643;97702;6874660101
2.0496678527;3.00287929581;5002;9560;48623;99661;48623;4560;28935;146009;140;         ;99661;97702;6874611478
2.0497912511;3.00287929581;5002;9561;48623;99667;48623;4561;28936;146009;140;         ;99667;97702;6874562855
2.0500380478;3.00287929581;5002;9562;48623;99679;48623;4562;28937;146009;140;         ;99679;97702;6874514232
2.0502437118;3.00287929581;5002;9563;48623;99689;48623;4563;28938;146009;140;         ;99689;97702;6874465609
2.0506139070;3.00287929581;5002;9564;48623;99707;48623;4564;28939;146009;140;         ;99707;97702;6874416986
2.0506550398;3.00287929581;5002;9565;48623;99709;48623;4565;28940;146009;140;         ;99709;97702;6874368363
2.0507373054;3.00287929581;5002;9566;48623;99713;48623;4566;28941;146009;140;         ;99713;97702;6874319740
2.0508607038;3.00287929581;5002;9567;48623;99719;48623;4567;28942;146009;140;         ;99719;97702;6874271117
2.0509018366;3.00287929581;5002;9568;48623;99721;48623;4568;28943;146009;140;         ;99721;97702;6874222494
2.0511486334;3.00287929581;5002;9569;48623;99733;48623;4569;28944;146009;140;         ;99733;97702;6874173871
2.0517244925;3.00287929581;5002;9570;48623;99761;48623;4570;28945;146009;140;         ;99761;97702;6874125248
2.0518478909;3.00287929581;5002;9571;48623;99767;48623;4571;28946;146009;140;         ;99767;97702;6874076625
2.0522592189;3.00287929581;5002;9572;48623;99787;48623;4572;28947;146009;140;         ;99787;97702;6874028002
2.0523826173;3.00287929581;5002;9573;48623;99793;48623;4573;28948;146009;140;         ;99793;97702;6873979379
2.0527116797;3.00287929581;5002;9574;48623;99809;48623;4574;28949;146009;140;         ;99809;97702;6873930756
2.0528762108;3.00287929581;5002;9575;48623;99817;48623;4575;28950;146009;140;         ;99817;97702;6873882133
2.0529996092;3.00287929581;5002;9576;48623;99823;48623;4576;28951;146009;140;         ;99823;97702;6873833510
2.0531230076;3.00287929581;5002;9577;48623;99829;48623;4577;28952;146009;140;         ;99829;97702;6873784887
2.0532052732;3.00287929581;5002;9578;48623;99833;48623;4578;28953;146009;140;         ;99833;97702;6873736264
2.0533286716;3.00287929581;5002;9579;48623;99839;48623;4579;28954;146009;140;         ;99839;97702;6873687641
2.0537399996;3.00287929581;5002;9580;48623;99859;48623;4580;28955;146009;140;         ;99859;97702;6873639018
2.0539867964;3.00287929581;5002;9581;48623;99871;48623;4581;28956;146009;140;         ;99871;97702;6873590395
2.0541101948;3.00287929581;5002;9582;48623;99877;48623;4582;28957;146009;140;         ;99877;97702;6873541772
2.0541924604;3.00287929581;5002;9583;48623;99881;48623;4583;28958;146009;140;         ;99881;97702;6873493149
2.0546037883;3.00287929581;5002;9584;48623;99901;48623;4584;28959;146009;140;         ;99901;97702;6873444526
2.0547271867;3.00287929581;5002;9585;48623;99907;48623;4585;28960;146009;140;         ;99907;97702;6873395903
2.0550562491;3.00287929581;5002;9586;48623;99923;48623;4586;28961;146009;140;         ;99923;97702;6873347280
2.0551796475;3.00287929581;5002;9587;48623;99929;48623;4587;28962;146009;140;         ;99929;97702;6873298657
2.0558377722;3.00287929581;5002;9588;48623;99961;48623;4588;28963;146009;140;         ;99961;97702;6873250034
2.0560434362;3.00287929581;5002;9589;48623;99971;48623;4589;28964;146009;140;         ;99971;97702;6873201411
2.0564136314;3.00287929581;5002;9590;48623;99989;48623;4590;28965;146009;140;         ;99989;97702;6873152788
2.0564547642;3.00287929581;5002;9591;48623;99991;48623;4591;28966;146009;140;         ;99991;97702;6873104165
2.0567015610;3.00287929581;5002;9592;48623;100003;48623;4592;28967;146009;140;         ;100003;97702;6873055542
2.0570306234;3.00287929581;5002;9593;48623;100019;48623;4593;28968;146009;140;         ;100019;97702;6873006919
2.0575242169;3.00287929581;5002;9594;48623;100043;48623;4594;28969;146009;140;         ;100043;97702;6872958296
2.0576476153;3.00287929581;5002;9595;48623;100049;48623;4595;28970;146009;140;         ;100049;97702;6872909673
